order_date	country	channel	product_category	payment_method	units	unit_price	discount_rate	order_value
2024-08-21	Germany	 Web	Groceries	PayPal	5	14.88	0.007	73.89
2025-02-10	UK	Mobile App	Books	Card	4	17.21	0.063	64.5
2024-07-28	Ireland	Web	Clothing	Paypal	5	63.07	0.09	286.91
2025-04-06	Spain	Web	Groceries	Card	3	9.81	0.039	28.3
2024-06-26	France	Web	Groceries	Card	3	15.16	0.036	43.86
2025-01-17	uk	Web	Clothing	Card	4	23.85	0.091	86.68
2024-09-13	UK	Mobile App	home		3	86.02	0.0	258.07
2024-09-09	 Ireland	Mobile App	Clothing	Card	1	67.38	0.036	64.93
2024-11-16	Spain	Store Kiosk	Groceries	Card	1	13.13	0.0	13.13
2025-04-27	Ireland	Web	 Clothing	Card	1	62.52	0.0	62.52
2025-04-22	Ireland	web	Electronics	Card	3	362.36	0.068	1013.22
2024-12-10	SPAIN	Web	Clothing	Card	1	45.7	0.055	43.2
2024-12-19	France	Web	Clothing	Card	4	54.99	0.061	206.51
2024-10-16	France	web	Electronics		5	385.96	0.033	1865.65
2024-07-29	Germany	Web	Books	Card	3	15.63	0.0	46.9
2025-01-09	Spain	Mobile App	Home 	Card	4	58.77	0.0	235.07
2024-08-25	Ireland	Mobile App	Home	Cash	4	91.12	0.056	343.97
2024-05-17	uk	Mobile App	Electronics	Cash	2	331.07	0.109	590.22
2024-06-25	UK	Web	Home	Card	2	82.39	0.0	164.77
2024-05-19	France	Web	Clothing	card	2	37.28	0.0	74.55
2025-01-16	France	Mobile App	Electronics	Card	3	368.28	0.035	1066.26
2024-12-29	Ireland	Web	Electronics	card	4	325.89	0.0	1303.55
2025-01-06	Ireland	Store Kiosk	Groceries	PayPal	1	19.83	0.036	19.11
2025-01-12	Ireland	Web	CLOTHING	Paypal	1	50.11	0.055	47.36
2024-06-17	France	Web	Electronics	Card	2	403.56	0.047	769.33
2024-06-03	Ireland	MobileApp	Electronics	Card	1	167.35	0.051	158.87
2024-09-09	Uk 	Web	Clothing		3	40.85	0.084	112.3
2025-02-09	UK	Web	Groceries	Card	1	13.73	0.0	13.73
2025-03-08	Spain	Mobile App 	electronics	Card	2	276.37	0.031	535.56
2024-12-23	Spain	MOBILE APP	Electronics	CARD	1	271.62	0.028	263.98
2024-08-23	IRELAND	Web	Electronics	Card	3	200.21	0.02	588.81
2024-05-14	Ireland	Web	Clothing 	PayPal	5	42.02	0.0	210.12
2024-08-31	France	Web	Clothing	PayPal	5	42.29	0.064	197.98
2024-10-03	Germany	Web	Electronics	Card	4	251.21	0.063	941.54
2024-12-04	Ireland	Mobile App	Clothing	Card	2	51.9	0.0	103.8
2024-06-23	UK	Mobile App	Electronics	Voucher	3	316.37	0.04	911.56
2025-04-02	IRELAND	Mobile App	Home	Card	2	72.88	0.003	145.28
2025-02-15	Germany	Store Kiosk	Electronics	Card	5	314.23	0.0	1571.15
2025-03-20	Ireland	 Web 	Clothing	Card	1	48.24	0.0	48.24
2024-10-23	Ireland	Web	Groceries	Card	5	18.7	0.089	85.21
2024-10-28	Ireland	Web	Books	Card	5	18.74	0.07	87.12
2024-08-19	UK	 Web 	Home	Card	1	94.77	0.0	94.77
2024-09-16	France	Web	Electronics	Card	1	298.15	0.0	298.15
2024-11-10	Ireland	Web	Groceries	Card	2	11.33	0.051	21.51
2024-10-18	Ireland	Web	Groceries	CASH	5	12.88	0.004	64.16
2024-10-28	 Ireland 	Mobile App	Clothing	PayPal	1	68.07	0.0	68.07
2024-10-12	France	Web	Books	Cash	5	18.14	0.062	85.08
2025-04-15	Germany	 Web	Clothing	Card	5	43.82	0.073	203.1
2024-06-08	UK	Mobile App	Books	Card	5	24.96	0.041	119.71
2024-06-30	 Ireland	Mobile App	Groceries 	PayPal	4	16.36	0.088	59.66
2025-04-22	U.K.	Mobile App	Home	PayPal	3	105.99	0.042	304.62
2025-02-04	Ireland 	Mobile App	Electronics	PAYPAL	1	332.42	0.002	331.77
2024-06-16	France	 Web	Groceries	Card	2	14.26	0.096	25.78
2024-06-26	France	Mobile App	GROCERIES	Voucher	5	15.19	0.0	75.95
2024-12-03	UK	Web	Groceries	Card	3	21.83	0.092	59.46
2025-01-12	 Ireland	Web	grocery	Card	4	12.7	0.044	48.56
2024-11-01	Ireland	Mobile App	Home	Card 	3	98.8	0.018	291.09
2024-10-27	UK	Mobile App	Groceries	card	3	15.07	0.045	43.18
2025-04-09	uk	Mobile App	Clothing	Card	3	49.98	0.074	138.84
2024-11-15	 Ireland	Mobile App	Groceries	paypal	1	24.27	0.047	23.13
2024-08-17	UK	Mobile App	Home	Card	3	69.04	0.031	200.68
2024-08-25	France	Mobile App	Groceries		2	14.51	0.071	26.95
2024-10-06	UK	Mobile App	Electronics	Card	5	250.47	0.0	1252.34
2024-05-08	France	Web	Groceries	Credit Card	2	20.54	0.064	38.44
2024-11-30	Germany	Web	Electronics	PayPal	2	297.58	0.0	595.16
2024-10-28	France	mobile app	Clothing	Card	1	56.92	0.079	52.4
2024-10-13	UK	web	Groceries	Voucher	2	15.16	0.0	30.32
2024-06-22	France	Web	Books	Cash	4	20.82	0.026	81.12
2025-04-02	UK	Store Kiosk	Home	Card	2	94.61	0.047	180.38
2024-11-15	ireland	Web	Books	Card	3	17.08	0.0	51.24
2024-05-06	Ireland	Mobile App	Electronics	Card	2	263.19	0.03	510.68
2025-01-21	Ireland	WEB	Groceries	PayPal	5	10.77	0.0	53.86
2025-04-15	Ireland	Mobile App	Electronics	PayPal	5	368.75	0.03	1787.64
2025-03-23	Germany	Web	Groceries	Card	5	13.0	0.076	60.09
2024-06-28	Ireland	Web	Clothing	cash	4	39.52	0.017	155.35
2024-09-16	Ireland	Mobile App	Books	 Card	3	20.55	0.0	61.65
2025-01-27	Ireland	Mobile App	Books	Cash	2	22.13	0.0	44.25
2024-08-01	France		Clothing	Cash	1	49.72	0.114	44.06
2025-03-09	Germany	Mobile App	Books	Card	4	19.69	0.037	75.85
2024-07-03	FRANCE	Web	Groceries	Card	2	16.2	0.116	28.65
2024-06-24	Ireland	Mobile App	 Clothing 	Card	3	42.4	0.095	115.16
2024-12-28	UK	STORE KIOSK	Electronics	Credit Card	2	311.78	0.03	604.92
2025-02-09	France	Mobile App	Books	Card	1	27.22	0.093	24.69
2024-10-14	UK	Web	Books	PayPal	3	17.15	0.04	49.38
2024-09-21	Ireland	WEB	 Home 	Card	3	59.83	0.116	158.61
2024-08-08	FRANCE	Web	Home	PayPal	4	70.85	0.056	267.61
2025-02-23	Germany	Mobile App	Electronics	Cash	4	181.54	0.079	668.66
2024-06-17	Germany	Web	Clothing	Card	3	42.85	0.054	121.66
2025-03-27	UK	Mobile App 	Electronics	Card	2	287.43	0.046	548.58
2024-12-25	Spain	Web	Electronics 	Card	1	243.22	0.0	243.22
2025-01-13	Spain	Web	Electronics	Cash	2	235.1	0.0	470.2
2025-04-15	Germany	Web	Electronics	CARD	5	279.94	0.0	1399.7
2025-01-27	Ireland	Web	Electronics	PAYPAL	1	219.8	0.0	219.8
2024-10-23	UK	Mobile App	Groceries	Card	4	14.82	0.0	59.29
2025-02-09	FRANCE	 Web	Clothing	Card	1	56.08	0.085	51.34
2024-05-21	SPAIN	Web	Books		2	17.26	0.06	32.46
2025-03-02	UK	Store Kiosk	electronics	Card 	1	372.03	0.054	351.79
2024-08-07	France	Mobile App	Groceries	Card	2	15.43	0.041	29.58
2025-01-09	UK	Web	Clothing	Voucher 	3	35.77	0.0	107.3
2024-07-22	Ireland	Store Kiosk	Electronics	Card	1	314.33	0.0	314.33
2024-07-04	Germany	Web	Groceries	 PayPal 	1	17.05	0.043	16.32
2025-04-11	Germany	Web	Electronics	Card	5	201.07	0.074	930.78
2025-04-13	Ireland	Web	Clothing	 Card	3	58.27	0.003	174.26
2025-02-16	 Ireland 	Web	Electronics	Card	4	331.06	0.005	1317.13
2025-02-28	Germany	Store Kiosk	Clothing	PayPal	4	56.76	0.041	217.68
2024-08-13	France	Store Kiosk	Books	Cash	1	14.97	0.07	13.92
2025-04-26	France	Web	Electronics	Card	4	264.74	0.101	951.63
2024-05-29	UK	Mobile App	Clothing 	Card	1	57.34	0.092	52.09
2025-03-12	uk	Web	Home	Cash	2	54.39	0.023	106.28
2025-02-06	UK	Web	 electronics 	PAYPAL	4	264.23	0.0	1056.92
2024-10-07	UK	Web	 Clothing	Card	1	43.75	0.01	43.32
2025-02-12	Germany	Web	Clothing	PayPal	2	51.48	0.101	92.53
2025-01-06	UK	Mobile App	Books		1	14.74	0.0	14.74
2025-01-11	Spain	Mobile App	Home	Card	5	108.76	0.0	543.8
2025-01-23	Ireland	Web	Books	Voucher	4	19.81	0.077	73.15
2025-04-15	Germany	Web	Electronics	Cash	5	251.0	0.0	1254.98
2024-06-11	France	Store Kiosk	Groceries	Card	4	14.63	0.058	55.14
2025-03-20	Ireland	Mobile App	Groceries	Paypal	3	12.2	0.022	35.8
2025-01-23	Ireland	Web	electronics	Card	4	278.41	0.039	1069.91
2025-03-01	 Germany 	Mobile App	 Clothing 	Card	4	56.87	0.0	227.47
2024-07-04	Spain	Web	Clothing		5	28.79	0.0	143.95
2024-06-24	Germany	Mobile App	grocery	PayPal	5	13.66	0.0	68.3
2024-09-11	Germany	Web	Clothing	PAYPAL	4	35.15	0.047	134.05
2025-02-21	Spain	Mobile App	Electronics	PayPal	4	347.05	0.0	1388.19
2024-07-23	Ireland	 Mobile App	Books	PAYPAL	4	15.37	0.0	61.46
2024-12-28	Germany	Mobile App	Books	Card	2	13.76	0.005	27.38
2025-03-30	Ireland	Web	Books	Card 	5	21.73	0.048	103.42
2025-04-19	Spain	Web	Home	Card	4	101.04	0.0	404.17
2024-12-19	france	Web	Home	Card	1	69.84	0.063	65.46
2025-04-10	UK	Web	Home	PayPal	5	83.15	0.0	415.74
2025-02-26	Ireland	Mobile App	ELECTRONICS	Card	2	395.15	0.05	751.11
2025-02-05	France	Web	Home	Card	2	67.87	0.0	135.74
2024-07-27	Ireland	Mobile App	Home	PayPal	2	38.63	0.071	71.74
2024-12-25	Spain	Web	Electronics	Card	3	250.21	0.039	721.04
2024-11-10	Germany	Mobile App	Books 	Cash	5	21.12	0.0	105.61
2024-05-01	UK	Mobile App	Home	PayPal	4	72.89	0.046	278.23
2025-03-25	 Spain 	Web	Electronics	card	5	204.77	0.033	989.79
2024-06-14	Ireland	mobile app	Groceries	Cash	1	10.68	0.0	10.68
2024-11-28	IRELAND	STORE KIOSK 	Groceries	PayPal	2	13.65	0.029	26.52
2024-09-21	UK	Mobile App	Groceries	Card	3	16.2	0.086	44.44
2024-07-27	France	Web	Electronics	Card 	4	296.39	0.033	1146.92
2024-10-13	France	Mobile App	Home	Cash	1	117.22	0.0	117.22
2025-03-18	 UK 	Web	Home	paypal	1	84.25	0.009	83.47
2025-04-25	Germany	Web	Home	PayPal	5	69.71	0.069	324.67
2024-12-21	IRELAND	Web	Groceries	Card	5	14.17	0.08	65.18
2024-06-30	Germany	Mobile App	Home	card	4	65.5	0.024	255.68
2024-06-13	Germany		Home	Card	3	90.54	0.033	262.58
2024-11-11	Germany	Store Kiosk	 Home 	PayPal	3	92.05	0.053	261.57
2025-03-27	Germany	Mobile App	Electronics	Cash	4	202.76	0.0	811.02
2025-04-12	Ireland	Web	electronics	Card	4	313.8	0.0	1255.2
2025-01-05	UK	Mobile App	Home	 Card	3	80.68	0.007	240.42
2025-03-18	Germany	Web	Books	Card	4	28.65	0.0	114.61
2024-07-12	Germany	mobile	Clothing	Card	4	57.07	0.0	228.26
2024-07-14	Germany	Store Kiosk	Books	Card	4	13.76	0.061	51.68
2024-10-14	France	Mobile App	Electronics	Card	5	428.0	0.0	2140.02
2024-05-20	Ireland	Mobile App	Groceries	 Card	1	14.34	0.064	13.42
2024-07-01	UK	Mobile App	 Home 	Credit Card	4	68.49	0.08	251.94
2024-09-06	Spain	Web	GROCERIES	Card	1	13.64	0.08	12.55
2024-12-27	Ireland	Web	Books	PayPal	4	14.4	0.032	55.73
2025-02-02	Ireland	Web	Clothing	Paypal	1	57.53	0.035	55.5
2024-07-31	Ireland	Mobile App	Home	Voucher	2	95.9	0.06	180.39
2024-11-20	Spain	Mobile App	Clothing	Card	2	32.0	0.046	61.04
2024-07-09	Ireland	mobile	Groceriess	Card	1	17.46	0.074	16.18
2025-02-15	IRELAND	Web	Clothing 	PayPal	4	44.37	0.0	177.49
2024-08-19	Ireland	Mobile App	Home	PayPal	3	89.53	0.011	265.75
2025-01-10	France	Web	Groceries	PayPal	2	13.68	0.027	26.62
2025-04-21	Ireland	Web	Electronics	Card	2	226.23	0.029	439.37
2024-09-13	France	Web	Groceries	Card	4	15.63	0.037	60.21
2024-08-16	UK	Web	Clothing	Card	5	47.56	0.062	222.99
2024-12-13	 Germany 	Web	Electronics	 Cash 	4	228.15	0.04	876.08
2024-08-14	Uk	Web	Electronics	Card	1	337.24	0.045	321.99
2024-09-15	Ireland	Web	Books	Card	2	21.32	0.041	40.88
2025-01-30	Ireland	Web	Electronics	Card	2	358.54	0.0	717.08
2024-06-13	 uk 	mobile	CLOTHING	Card	5	52.34	0.0	261.71
2024-12-16	UK	Web	Clothing	Card	2	32.09	0.0	64.19
2025-04-14	France	MobileApp	HOME		4	77.94	0.046	297.5
2025-02-22	Germany	web	Clothing	Card	1	45.16	0.043	43.21
2024-09-19	uk	Web	Electronics	Card	3	259.6	0.021	762.49
2024-05-29	France	Web	Books	Card	1	15.93	0.0	15.93
2024-07-06	Ireland	Mobile App	Groceries	Card	4	14.43	0.059	54.35
2024-07-08	Germany	Mobile App	Clothing	Card	4	60.71	0.096	219.48
2025-04-24	Ireland	web	Books	Card	3	23.82	0.042	68.43
2025-02-15	France	Mobile App	 Electronics 	Card	5	280.74	0.108	1252.49
2025-02-18	France	Web	Home	Card	2	86.31	0.0	172.63
2025-01-14	Germany	Web	Groceries 		1	8.02	0.137	6.92
2024-10-15	Ireland	Web	Books	PayPal	1	21.71	0.049	20.65
2024-08-29	France	Web	BOOKS	PayPal	4	22.2	0.079	81.81
2024-10-13	France	Web	Clothing	Card	3	47.03	0.03	136.86
2024-06-09	Spain	Web	Groceries	PayPal	5	21.9	0.0	109.49
2025-03-05	UK	Web	Electronics	Voucher	1	262.53	0.0	262.53
2024-10-07	France	Web	Books	Card	3	17.21	0.043	49.4
2024-11-26	Germany	Mobile App	 Electronics 	Card	4	400.19	0.0	1600.76
2024-10-03	Germany	Mobile App	Books	Card	5	17.31	0.0	86.55
2024-08-23	France	Mobile App	Home	PayPal	2	92.79	0.051	176.15
2025-03-10	UK 	Web	Groceries	PayPal	2	18.61	0.005	37.04
2024-09-24	France	Mobile App	Home	 PayPal 	4	53.58	0.026	208.71
2024-09-19	UK	Mobile App	Clothing 	PayPal	5	49.03	0.081	225.18
2025-04-17	Germany	Mobile App	Electronics	Cash	1	306.67	0.022	299.91
2025-02-11	Ireland	WEB	Clothing	Paypal	4	61.81	0.0	247.25
2024-05-11	Ireland	 Mobile App 	Books	Card	3	26.93	0.0	80.8
2024-06-09	Ireland	Mobile App	Clothing	Card	1	43.49	0.025	42.39
2024-06-04	GERMANY	Store Kiosk	Books	Card	4	26.48	0.0	105.9
2025-03-27	 Spain	Web	Home	PayPal	1	109.43	0.024	106.86
2024-11-30	Ireland	Web	Clothing		5	46.29	0.0	231.46
2024-07-15	UK	Web	Clothing	Card	3	44.14	0.022	129.55
2024-09-05	UK	Web 	Clothing	card	4	51.8	0.0	207.22
2024-07-10	Ireland	Web	Home	Card	4	73.45	0.029	285.18
2024-12-13	UK	Web	Groceries 	PayPal	4	16.0	0.075	59.21
2024-06-02	UK	Mobile App	 Clothing 	Card	3	42.45	0.039	122.38
2024-10-25	Ireland	Store Kiosk	BOOKS	Cash	3	24.68	0.045	70.68
2025-01-28	France	Web	Home	Card	4	83.71	0.051	317.65
2024-08-04	Germany	Store Kiosk	Books	PAYPAL	3	23.65	0.054	67.13
2024-09-28	France	Web	Home	PayPal	5	92.74	0.036	446.89
2025-04-25	Ireland	Store Kiosk	Electronics	Card	5	284.33	0.073	1318.25
2024-09-04	Spain	Mobile App	Electronics	Card	2	306.77	0.0	613.54
2024-12-08	UK	Web	electronics	Card	3	344.86	0.049	983.98
2024-11-07	UK	MobileApp	Electronics	Card	1	322.0	0.048	306.71
2025-03-01	Spain	Web	CLOTHING	Cash	2	53.88	0.048	102.63
2024-05-13	UK	 web	Books	PayPal	3	18.68	0.0	56.03
2024-10-28	spain	Store Kiosk	Home	Card	1	97.86	0.069	91.11
2025-02-10	Germany	Web	Clothing	Card	5	16.48	0.091	74.87
2025-03-10	France	 Web 	Electronics	Card	3	296.62	0.031	862.4
2024-05-25	uk	Web	CLOTHING	PayPal	2	60.63	0.043	115.99
2024-10-08	Germany	mobile	Groceries	Card	2	15.08	0.036	29.08
2024-07-12	Ireland		Books	card 	3	20.05	0.0	60.16
2024-05-17	UK	Web	Groceries	Card	2	15.49	0.09	28.19
2024-12-12	UK	Web	Electronics	Card	3	347.16	0.0	1041.49
2024-08-18	UK	Web	Clothing	PAYPAL	2	50.11	0.0	100.22
2024-06-27	Ireland	STORE KIOSK	Groceries	PayPal	4	16.03	0.0	64.1
2024-08-24	U.K.	STORE KIOSK	ELECTRONICS	Card	4	339.77	0.0	1359.09
2024-12-07	Ireland	Web 	Home	Card	3	90.5	0.0	271.49
2024-07-15	France	Store Kiosk	 Groceries	Card	3	15.1	0.045	43.26
2024-07-07	Germany	Web	Clothing	Card	5	60.51	0.0	302.56
2025-04-18	Ireland	Web	Clothing	paypal	4	58.04	0.0	232.17
2025-01-07	UK	Web	Electronics	PayPal	4	239.1	0.052	906.45
2025-04-30	UK	Web	Electronics	PayPal	3	336.94	0.075	935.47
2024-12-26	ireland	Store Kiosk	Clothing	Cash	2	48.44	0.039	93.13
2024-06-01	IRELAND	Web	Home	Card	1	55.23	0.0	55.23
2024-05-11	Ireland	Web	Electronics	Card	4	288.78	0.062	1083.05
2025-02-01	Ireland	Web	Groceries	Card	3	15.14	0.0	45.42
2024-11-21	Ireland	Web	Electronics	Card	5	209.04	0.0	1045.21
2024-11-05	UK	Store Kiosk	Books	Card	4	12.93	0.082	47.49
2024-07-12	France	Web	Groceries	PayPal	2	13.31	0.009	26.39
2025-01-07	Germany	Mobile App	Electronics	 Card	4	343.39	0.003	1369.56
2025-02-03	Ireland	Web	Clothing	Card	3	53.34	0.0	160.02
2024-06-20	UK	Mobile App	Groceries	PayPal	5	9.03	0.012	44.63
2025-01-16	UK	Website	Electronics	Card	2	280.21	0.0	560.42
2024-09-20	UK	 Web 	Clothing	PayPal	2	50.07	0.044	95.71
2025-04-19	FRANCE	Web	BOOKS	PayPal	2	17.0	0.081	31.25
2024-09-02	Uk	Mobile App	Electronics	Card	1	244.45	0.01	242.11
2024-06-20	Ireland	web	 clothing	Card	1	46.62	0.0	46.62
2025-03-11	UK	web	Electronics	Card	4	369.29	0.04	1417.58
2024-12-23	France	Web	Clothing	Card	2	48.02	0.053	90.95
2024-09-09	Ireland	 Mobile App 	Clothing	PayPal	2	59.96	0.086	109.6
2024-08-11	Germany	Store Kiosk	Groceries	PayPal	5	15.14	0.052	71.75
2024-10-13	U.K.	Mobile App	Home	Cash	5	96.36	0.033	466.05
2025-04-12	Germany	Mobile App	Clothing	Card	4	46.74	0.033	180.75
2025-02-21	Germany	Mobile App	Home	Card	5	64.96	0.022	317.51
2024-06-22	Ireland	WEB	Groceries	PayPal	5	13.48	0.0	67.42
2024-08-26	SPAIN	Mobile App	Home	Card	2	84.74	0.086	154.87
2024-12-27	france	Web	Books	 PayPal 	5	24.63	0.031	119.31
2025-02-17	UK	 Web 	Electronics	 Card	2	265.34	0.044	507.31
2025-04-13	 Ireland	 Store Kiosk 	BOOKS	Card	4	14.46	0.065	54.06
2024-08-24	Ireland	Mobile App	Groceries	Card	5	17.18	0.032	83.18
2024-10-11	Uk	Store Kiosk	Groceries	Card	1	15.38	0.034	14.86
2024-05-30	Ireland	web	Electronics	Card	3	302.47	0.071	842.69
2024-07-01	Ireland		Clothing	Card	1	30.49	0.053	28.87
2024-05-20	Spain	Web	Electronics	Card	4	356.01	0.0	1424.02
2024-11-10	France	Web	Electronics	Card	3	298.34	0.058	843.23
2024-11-06	UK		Groceries	Cash	5	13.99	0.015	68.91
2024-09-08	UK	Mobile App	Clothing	Card	2	18.24	0.049	34.68
2024-07-03	Germany	Mobile App	Home	PayPal	5	57.41	0.0	287.05
2024-06-21	 Ireland 		Groceries		4	23.9	0.0	95.6
2024-06-20	Germany	Mobile App	Home	PayPal	4	82.65	0.009	327.47
2024-11-30	 Ireland	Web	Books		2	15.15	0.0	30.3
2024-10-06	Ireland	Mobile App	Clothing	Card	4	58.12	0.04	223.28
2025-04-04	Ireland	Web	Groceries	Card	2	11.73	0.085	21.47
2024-09-17	UK	Mobile App 	Groceries	Voucher	3	16.92	0.038	48.82
2024-07-07	UK	Web	Books	Card	1	23.7	0.029	23.01
2024-10-31	Germany	Web	Home	Card	1	77.88	0.079	71.7
2024-12-20	Ireland	Web	Clothing	Card	4	58.22	0.045	222.37
2024-09-13	Germany	Web	HOME	Credit Card	3	88.13	0.0	264.38
2025-01-26	Ireland	Website	Clothing	Card	1	55.17	0.0	55.17
2024-12-19	Spain	web	Clothing	Card	2	42.16	0.0	84.32
2024-05-13	 spain	Mobile App	Clothing	Card	2	43.8	0.0	87.61
2024-12-06	UK	mobile	Clothing	PayPal	1	35.65	0.043	34.12
2024-07-21	Germany	Web	Electronics	Voucher	5	240.14	0.073	1113.46
2024-05-17	Spain	Web	Clothing	PayPal	2	77.27	0.061	145.11
2024-12-24	Ireland	store kiosk	Electronics	Card	5	363.22	0.0	1816.11
2024-12-26	Ireland	Mobile App	Home	PayPal	2	92.15	0.0	184.3
2024-06-05	UK	Mobile App	Electronics	 Card	3	341.14	0.046	976.05
2024-10-23	Ireland	Mobile App	CLOTHING	 Paypal	2	46.75	0.061	87.83
2024-08-04	UK	 Web 	Books	Card	3	22.41	0.057	63.42
2024-08-12	Ireland	Web	Home	Card	3	108.73	0.0	326.19
2025-03-13	Ireland	Mobile App	books	PayPal	4	17.56	0.0	70.26
2024-11-17	Ireland	Web	Home	Card	5	87.18	0.0	435.89
2024-06-03	FRANCE	Web	HOME	Card	2	92.0	0.0	183.99
2024-07-04	UK	Mobile App	Electronics	PayPal	2	280.13	0.0	560.26
2025-01-29	Ireland	Mobile App	Clothing	card	5	44.81	0.058	211.13
2024-07-26	Germany	MOBILE APP	clothing	PayPal	3	37.58	0.0	112.73
2025-02-03	UK	Web	Books		3	19.3	0.03	56.18
2024-05-02	IRELAND	Mobile App	 Books 	PayPal	1	21.33	0.095	19.3
2024-12-17	Ireland	Web	Groceries	Card	2	12.02	0.069	22.38
2024-11-22	Ireland	Mobile App	Clothing	 Card	1	65.92	0.0	65.92
2025-01-06	Ireland	Web	Clothing	Card	4	53.74	0.0	214.95
2024-10-03	Ireland	Store Kiosk	Clothing	Card	5	59.12	0.055	279.28
2024-08-05	uk	Web	Home	Cash	2	110.3	0.021	215.97
2024-12-24	Spain	Store Kiosk	Electronics	PayPal	5	371.42	0.0	1857.12
2024-07-08	Ireland	Mobile App	Clothing	Cash	3	71.62	0.037	206.84
2024-06-20	Ireland	Mobile App	electronics	card	3	311.57	0.0	934.7
2024-05-09	France	Web	Books	PayPal	5	19.67	0.073	91.15
2024-10-05	Germany	Web	Home	PayPal	2	74.2	0.037	142.86
2024-08-15	Germany	Web	Clothing	card	4	57.46	0.054	217.41
2025-02-05	Germany	mobile	Electronics	Card	1	364.66	0.063	341.53
2024-09-08	UK	Mobile App	Electronics	PayPal	3	289.9	0.104	779.44
2024-10-24	Germany	WEB	Home	Card	1	92.0	0.0	92.0
2025-01-25	Ireland	 Mobile App	Electronics	Cash	2	246.01	0.086	449.53
2025-02-23	Ireland	Web	ELECTRONICS	Paypal	5	240.63	0.0	1203.17
2024-06-25	Germany	 Web	home 	Card	5	73.84	0.112	327.7
2024-07-19	France	web	Groceries	PayPal	5	15.13	0.0	75.66
2025-03-04	U.K.	Web	Electronics	PayPal	5	299.95	0.071	1393.94
2024-12-26	UK	Mobile App	Groceries	card	3	11.38	0.066	31.88
2025-01-21	UK	Web	Groceries	Card	2	15.07	0.0	30.14
2024-06-10	Germany	 Mobile App 	Clothing	Card	2	45.85	0.025	89.4
2025-04-30	France	Mobile App	Clothing	Card	2	51.11	0.04	98.1
2025-01-18	Ireland	Web	Clothing	Card	4	50.1	0.022	196.02
2024-05-05	UK	Web	Groceries	Card	2	13.76	0.08	25.32
2024-11-01	Ireland	Mobile App	Groceries	Card	2	20.43	0.005	40.68
2024-09-05	UK		Groceries	Card	5	10.97	0.0	54.85
2025-04-03	France	Web	Electronics	card	2	347.97	0.0	695.95
2025-03-12	germany	Web	Home	Card	1	69.11	0.0	69.11
2025-04-09	Ireland	Store Kiosk	Groceries	Card	1	16.67	0.045	15.92
2024-05-24	Germany	Mobile App	Clothing	Card	5	50.66	0.037	244.06
2024-10-15	Ireland	Web	Groceries	PayPal	1	16.62	0.068	15.5
2024-11-21	Spain	Web	Groceries 	Card	5	13.83	0.029	67.15
2024-11-25	Spain	Mobile App	Home	PayPal	5	88.07	0.044	420.9
2024-07-29	Ireland	Mobile App	Clothing	Card	5	57.0	0.053	269.94
2024-12-09	France	Web	Home	card	4	72.54	0.0	290.15
2025-01-02	Ireland	Mobile App	Groceries	 Card	3	13.29	0.044	38.13
2025-01-24	Ireland		Clothing	Card	1	49.95	0.054	47.24
2024-09-13	Ireland	Web	Home	Card	1	78.64	0.024	76.79
2024-07-02	 Ireland	Web	clothing	Card	1	38.16	0.048	36.34
2024-11-17	UK	Web	Electronics	CARD	4	344.58	0.043	1319.66
2024-07-30	Germany	web	Groceries	Card	2	10.91	0.0	21.82
2025-01-07	Germany	Web	Clothing 	CARD	5	58.87	0.071	273.35
2024-08-28	Spain	Mobile App	 Groceries 	Card	3	14.94	0.078	41.33
2025-02-04	Ireland		Books	PayPal	4	19.15	0.035	73.89
2024-11-19	France	Mobile App	Electronics	CARD	4	257.96	0.062	967.53
2024-10-21	Spain	 Mobile App 	Groceries	PayPal 	5	13.63	0.038	65.52
2024-11-12	France	Web	 Clothing	Card	3	35.03	0.0	105.1
2024-06-14	Germany	web	Groceries	Card	4	13.98	0.025	54.51
2024-12-18	UK	mobile app	Electronics	paypal	2	156.04	0.019	306.05
2024-07-13	UK	Web	Electronics	PayPal	5	193.83	0.076	895.93
2024-06-29	Germany	Web	Clothing	 Card	2	46.27	0.012	91.41
2025-04-13	Germany	Mobile App	Groceries	Credit Card	1	12.49	0.03	12.11
2025-04-30	France	mobile	Clothing	Card 	5	56.69	0.0	283.43
2024-06-28	 Ireland 	Web	Clothing	Card	3	40.13	0.0	120.39
2024-05-12	UK	Website	Groceriess	Card	2	16.58	0.077	30.59
2025-02-04	Ireland	WEB	Home	Cash	3	63.96	0.004	191.13
2025-04-17	Ireland	Web	 Groceries	PayPal	2	16.23	0.074	30.06
2024-09-04	UK	Mobile App	Groceries	Voucher	5	15.09	0.042	72.28
2024-07-16	Ireland	Mobile App	Clothing	Card	1	55.24	0.0	55.24
2024-09-14	Ireland	Web	electronics	Cash	5	272.22	0.029	1321.08
2024-10-25	UK	Web	Home	PayPal	4	67.9	0.0	271.61
2025-03-27	Germany	Mobile App	 Electronics	Card	2	279.66	0.045	534.01
2024-09-17	Germany 	Mobile App	Electronics	Card	2	275.3	0.021	538.95
2024-10-31	 Ireland	Web	 Clothing	PayPal	1	59.35	0.048	56.49
2025-04-22	Ireland	Mobile App	Books	Card	1	25.86	0.049	24.59
2024-05-15	UK	Website	Home	Card	5	65.28	0.046	311.23
2025-03-16	Ireland	Mobile App	Home	Card	1	57.63	0.098	51.97
